ID	Locale	"Fraction digits check"	"Currency symbol check"	Currency	"Uncurrency filter result"	Filtered
14724	es_PA	Y	N	-1,234.61	-1234.61	Y
14725	es_PA	Y	Y	-B/.1.23461E3	-B/.1.23461E3	N
14726	es_PA	Y	N	-B/.1.23461E3	-B/.1.23461E3	N
14727	es_PA	Y	Y	-B/.12,345,678.9	-B/.12,345,678.9	N
14728	es_PA	Y	N	-B/.12,345,678.9	-B/.12,345,678.9	N
14729	es_PA	N	N	-B/.12,345,678.9	-12345678.9	Y
14730	es_PA	N	Y	-B/.12,345,678.9	-12345678.9	Y
14731	es_PA	Y	Y	-12,345,678.9	-12,345,678.9	N
14732	es_PA	Y	N	-12,345,678.9	-12,345,678.9	N
14733	es_PA	N	N	-12,345,678.9	-12345678.9	Y
14734	es_PA	N	Y	-12,345,678.9	-12,345,678.9	N
14735	es_PA	Y	Y	-B/.12,345,678.900	-B/.12,345,678.900	N
14736	es_PA	Y	N	-B/.12,345,678.900	-B/.12,345,678.900	N
14737	es_PA	N	N	-B/.12,345,678.900	-12345678.9	Y
14738	es_PA	N	Y	-B/.12,345,678.900	-12345678.9	Y
14739	es_PA	Y	Y	-12,345,678.900	-12,345,678.900	N
14740	es_PA	Y	N	-12,345,678.900	-12,345,678.900	N
14741	es_PA	N	N	-12,345,678.900	-12345678.9	Y
14742	es_PA	N	Y	-12,345,678.900	-12,345,678.900	N
14743	es_PA	Y	Y	-B/.12,345,678.90	-12345678.9	Y
14744	es_PA	Y	Y	-B/.12345678.90	-12345678.9	Y
14745	es_PA	Y	Y	-PAB12,345,678.90	-12345678.9	Y
14746	es_PA	Y	Y	-PAB12345678.90	-12345678.9	Y
14747	es_PA	Y	Y	-PAB12345678.90S	-PAB12345678.90S	N
14748	es_PA	Y	Y	-12,345,678.90	-12,345,678.90	N
14749	es_PA	Y	N	-12,345,678.90	-12345678.9	Y
14750	es_PA	Y	Y	-B/.1.23456789E7	-B/.1.23456789E7	N
14751	es_PA	Y	N	-B/.1.23456789E7	-B/.1.23456789E7	N
14752	es_PE	Y	Y	S/.0.00	0	Y
14753	es_PE	Y	Y	PEN0.00	0	Y
14754	es_PE	Y	Y	PEN0.00S	PEN0.00S	N
14755	es_PE	Y	Y	0.00	0.00	N
14756	es_PE	Y	N	0.00	0	Y
14757	es_PE	Y	Y	0E0	0E0	N
14758	es_PE	Y	N	0E0	0E0	N
14759	es_PE	Y	Y	S/.0E0	S/.0E0	N
14760	es_PE	Y	N	S/.0E0	S/.0E0	N
14761	es_PE	Y	Y	S/.0.1	S/.0.1	N
14762	es_PE	Y	N	S/.0.1	S/.0.1	N
14763	es_PE	N	N	S/.0.1	0.1	Y
14764	es_PE	N	Y	S/.0.1	0.1	Y
14765	es_PE	Y	Y	0.1	0.1	N
14766	es_PE	Y	N	0.1	0.1	N
14767	es_PE	N	N	0.1	0.1	Y
14768	es_PE	N	Y	0.1	0.1	N
14769	es_PE	Y	Y	S/.0.100	S/.0.100	N
14770	es_PE	Y	N	S/.0.100	S/.0.100	N
14771	es_PE	N	N	S/.0.100	0.1	Y
14772	es_PE	N	Y	S/.0.100	0.1	Y
14773	es_PE	Y	Y	0.100	0.100	N
14774	es_PE	Y	N	0.100	0.100	N
14775	es_PE	N	N	0.100	0.1	Y
14776	es_PE	N	Y	0.100	0.100	N
14777	es_PE	Y	Y	S/.0.10	0.1	Y
14778	es_PE	Y	Y	PEN0.10	0.1	Y
14779	es_PE	Y	Y	PEN0.10S	PEN0.10S	N
14780	es_PE	Y	Y	0.10	0.10	N
14781	es_PE	Y	N	0.10	0.1	Y
14782	es_PE	Y	Y	1E-1	1E-1	N
14783	es_PE	Y	N	1E-1	1E-1	N
14784	es_PE	Y	Y	S/.1E-1	S/.1E-1	N
14785	es_PE	Y	N	S/.1E-1	S/.1E-1	N
14786	es_PE	Y	Y	S/.0.0	S/.0.0	N
14787	es_PE	Y	N	S/.0.0	S/.0.0	N
14788	es_PE	N	N	S/.0.0	0	Y
14789	es_PE	N	Y	S/.0.0	0	Y
14790	es_PE	Y	Y	0.0	0.0	N
14791	es_PE	Y	N	0.0	0.0	N
14792	es_PE	N	N	0.0	0	Y
14793	es_PE	N	Y	0.0	0.0	N
14794	es_PE	Y	Y	S/.0.010	S/.0.010	N
14795	es_PE	Y	N	S/.0.010	S/.0.010	N
14796	es_PE	N	N	S/.0.010	0.01	Y
14797	es_PE	N	Y	S/.0.010	0.01	Y
14798	es_PE	Y	Y	0.010	0.010	N
14799	es_PE	Y	N	0.010	0.010	N
14800	es_PE	N	N	0.010	0.01	Y
14801	es_PE	N	Y	0.010	0.010	N
14802	es_PE	Y	Y	S/.0.01	0.01	Y
14803	es_PE	Y	Y	PEN0.01	0.01	Y
14804	es_PE	Y	Y	PEN0.01S	PEN0.01S	N
14805	es_PE	Y	Y	0.01	0.01	N
14806	es_PE	Y	N	0.01	0.01	Y
14807	es_PE	Y	Y	1E-2	1E-2	N
14808	es_PE	Y	N	1E-2	1E-2	N
14809	es_PE	Y	Y	S/.1E-2	S/.1E-2	N
14810	es_PE	Y	N	S/.1E-2	S/.1E-2	N
14811	es_PE	Y	Y	S/.1,000.00	1000	Y
14812	es_PE	Y	Y	S/.1000.00	1000	Y
14813	es_PE	Y	Y	PEN1,000.00	1000	Y
14814	es_PE	Y	Y	PEN1000.00	1000	Y
14815	es_PE	Y	Y	PEN1000.00S	PEN1000.00S	N
14816	es_PE	Y	Y	1,000.00	1,000.00	N
14817	es_PE	Y	N	1,000.00	1000	Y
14818	es_PE	Y	Y	1E3	1E3	N
14819	es_PE	Y	N	1E3	1E3	N
14820	es_PE	Y	Y	S/.1E3	S/.1E3	N
14821	es_PE	Y	N	S/.1E3	S/.1E3	N
14822	es_PE	Y	Y	S/.1,234.6	S/.1,234.6	N
14823	es_PE	Y	N	S/.1,234.6	S/.1,234.6	N
14824	es_PE	N	N	S/.1,234.6	1234.6	Y
14825	es_PE	N	Y	S/.1,234.6	1234.6	Y
14826	es_PE	Y	Y	1,234.6	1,234.6	N
14827	es_PE	Y	N	1,234.6	1,234.6	N
14828	es_PE	N	N	1,234.6	1234.6	Y
14829	es_PE	N	Y	1,234.6	1,234.6	N
14830	es_PE	Y	Y	S/.1,234.610	S/.1,234.610	N
14831	es_PE	Y	N	S/.1,234.610	S/.1,234.610	N
14832	es_PE	N	N	S/.1,234.610	1234.61	Y
14833	es_PE	N	Y	S/.1,234.610	1234.61	Y
14834	es_PE	Y	Y	1,234.610	1,234.610	N
14835	es_PE	Y	N	1,234.610	1,234.610	N
14836	es_PE	N	N	1,234.610	1234.61	Y
14837	es_PE	N	Y	1,234.610	1,234.610	N
14838	es_PE	Y	Y	S/.1,234.61	1234.61	Y
14839	es_PE	Y	Y	S/.1234.61	1234.61	Y
14840	es_PE	Y	Y	PEN1,234.61	1234.61	Y
14841	es_PE	Y	Y	PEN1234.61	1234.61	Y
14842	es_PE	Y	Y	PEN1234.61S	PEN1234.61S	N
14843	es_PE	Y	Y	1,234.61	1,234.61	N
14844	es_PE	Y	N	1,234.61	1234.61	Y
14845	es_PE	Y	Y	1.23461E3	1.23461E3	N
14846	es_PE	Y	N	1.23461E3	1.23461E3	N
14847	es_PE	Y	Y	S/.1.23461E3	S/.1.23461E3	N
14848	es_PE	Y	N	S/.1.23461E3	S/.1.23461E3	N
14849	es_PE	Y	Y	S/.12,345,678.9	S/.12,345,678.9	N
14850	es_PE	Y	N	S/.12,345,678.9	S/.12,345,678.9	N
14851	es_PE	N	N	S/.12,345,678.9	12345678.9	Y
14852	es_PE	N	Y	S/.12,345,678.9	12345678.9	Y
14853	es_PE	Y	Y	12,345,678.9	12,345,678.9	N
14854	es_PE	Y	N	12,345,678.9	12,345,678.9	N
14855	es_PE	N	N	12,345,678.9	12345678.9	Y
14856	es_PE	N	Y	12,345,678.9	12,345,678.9	N
14857	es_PE	Y	Y	S/.12,345,678.900	S/.12,345,678.900	N
14858	es_PE	Y	N	S/.12,345,678.900	S/.12,345,678.900	N
14859	es_PE	N	N	S/.12,345,678.900	12345678.9	Y
14860	es_PE	N	Y	S/.12,345,678.900	12345678.9	Y
14861	es_PE	Y	Y	12,345,678.900	12,345,678.900	N
14862	es_PE	Y	N	12,345,678.900	12,345,678.900	N
14863	es_PE	N	N	12,345,678.900	12345678.9	Y
14864	es_PE	N	Y	12,345,678.900	12,345,678.900	N
14865	es_PE	Y	Y	S/.12,345,678.90	12345678.9	Y
14866	es_PE	Y	Y	S/.12345678.90	12345678.9	Y
14867	es_PE	Y	Y	PEN12,345,678.90	12345678.9	Y
14868	es_PE	Y	Y	PEN12345678.90	12345678.9	Y
14869	es_PE	Y	Y	PEN12345678.90S	PEN12345678.90S	N
14870	es_PE	Y	Y	12,345,678.90	12,345,678.90	N
14871	es_PE	Y	N	12,345,678.90	12345678.9	Y
14872	es_PE	Y	Y	1.23456789E7	1.23456789E7	N
14873	es_PE	Y	N	1.23456789E7	1.23456789E7	N
14874	es_PE	Y	Y	S/.1.23456789E7	S/.1.23456789E7	N
14875	es_PE	Y	N	S/.1.23456789E7	S/.1.23456789E7	N
14876	es_PE	Y	Y	-S/.0.1	-S/.0.1	N
14877	es_PE	Y	N	-S/.0.1	-S/.0.1	N
14878	es_PE	N	N	-S/.0.1	-0.1	Y
14879	es_PE	N	Y	-S/.0.1	-0.1	Y
14880	es_PE	Y	Y	-0.1	-0.1	N
14881	es_PE	Y	N	-0.1	-0.1	N
14882	es_PE	N	N	-0.1	-0.1	Y
14883	es_PE	N	Y	-0.1	-0.1	N
14884	es_PE	Y	Y	-S/.0.100	-S/.0.100	N
14885	es_PE	Y	N	-S/.0.100	-S/.0.100	N
14886	es_PE	N	N	-S/.0.100	-0.1	Y
14887	es_PE	N	Y	-S/.0.100	-0.1	Y
14888	es_PE	Y	Y	-0.100	-0.100	N
14889	es_PE	Y	N	-0.100	-0.100	N
14890	es_PE	N	N	-0.100	-0.1	Y
14891	es_PE	N	Y	-0.100	-0.100	N
14892	es_PE	Y	Y	-S/.0.10	-0.1	Y
14893	es_PE	Y	Y	-PEN0.10	-0.1	Y
14894	es_PE	Y	Y	-PEN0.10S	-PEN0.10S	N
14895	es_PE	Y	Y	-0.10	-0.10	N
14896	es_PE	Y	N	-0.10	-0.1	Y
14897	es_PE	Y	Y	-S/.1E-1	-S/.1E-1	N
14898	es_PE	Y	N	-S/.1E-1	-S/.1E-1	N
14899	es_PE	Y	Y	-S/.0.0	-S/.0.0	N
14900	es_PE	Y	N	-S/.0.0	-S/.0.0	N
14901	es_PE	N	N	-S/.0.0	-0	Y
14902	es_PE	N	Y	-S/.0.0	-0	Y
14903	es_PE	Y	Y	-0.0	-0.0	N
14904	es_PE	Y	N	-0.0	-0.0	N
14905	es_PE	N	N	-0.0	-0	Y
14906	es_PE	N	Y	-0.0	-0.0	N
14907	es_PE	Y	Y	-S/.0.010	-S/.0.010	N
14908	es_PE	Y	N	-S/.0.010	-S/.0.010	N
14909	es_PE	N	N	-S/.0.010	-0.01	Y
14910	es_PE	N	Y	-S/.0.010	-0.01	Y
14911	es_PE	Y	Y	-0.010	-0.010	N
14912	es_PE	Y	N	-0.010	-0.010	N
14913	es_PE	N	N	-0.010	-0.01	Y
14914	es_PE	N	Y	-0.010	-0.010	N
14915	es_PE	Y	Y	-S/.0.01	-0.01	Y
14916	es_PE	Y	Y	-PEN0.01	-0.01	Y
14917	es_PE	Y	Y	-PEN0.01S	-PEN0.01S	N
14918	es_PE	Y	Y	-0.01	-0.01	N
14919	es_PE	Y	N	-0.01	-0.01	Y
14920	es_PE	Y	Y	-S/.1E-2	-S/.1E-2	N
14921	es_PE	Y	N	-S/.1E-2	-S/.1E-2	N
14922	es_PE	Y	Y	-S/.1,000.00	-1000	Y
14923	es_PE	Y	Y	-S/.1000.00	-1000	Y
14924	es_PE	Y	Y	-PEN1,000.00	-1000	Y
14925	es_PE	Y	Y	-PEN1000.00	-1000	Y
14926	es_PE	Y	Y	-PEN1000.00S	-PEN1000.00S	N
14927	es_PE	Y	Y	-1,000.00	-1,000.00	N
14928	es_PE	Y	N	-1,000.00	-1000	Y
14929	es_PE	Y	Y	-S/.1E3	-S/.1E3	N
14930	es_PE	Y	N	-S/.1E3	-S/.1E3	N
14931	es_PE	Y	Y	-S/.1,234.6	-S/.1,234.6	N
14932	es_PE	Y	N	-S/.1,234.6	-S/.1,234.6	N
14933	es_PE	N	N	-S/.1,234.6	-1234.6	Y
14934	es_PE	N	Y	-S/.1,234.6	-1234.6	Y
14935	es_PE	Y	Y	-1,234.6	-1,234.6	N
14936	es_PE	Y	N	-1,234.6	-1,234.6	N
14937	es_PE	N	N	-1,234.6	-1234.6	Y
14938	es_PE	N	Y	-1,234.6	-1,234.6	N
14939	es_PE	Y	Y	-S/.1,234.610	-S/.1,234.610	N
14940	es_PE	Y	N	-S/.1,234.610	-S/.1,234.610	N
14941	es_PE	N	N	-S/.1,234.610	-1234.61	Y
14942	es_PE	N	Y	-S/.1,234.610	-1234.61	Y
14943	es_PE	Y	Y	-1,234.610	-1,234.610	N
14944	es_PE	Y	N	-1,234.610	-1,234.610	N
14945	es_PE	N	N	-1,234.610	-1234.61	Y
14946	es_PE	N	Y	-1,234.610	-1,234.610	N
14947	es_PE	Y	Y	-S/.1,234.61	-1234.61	Y
14948	es_PE	Y	Y	-S/.1234.61	-1234.61	Y
14949	es_PE	Y	Y	-PEN1,234.61	-1234.61	Y
14950	es_PE	Y	Y	-PEN1234.61	-1234.61	Y
14951	es_PE	Y	Y	-PEN1234.61S	-PEN1234.61S	N
14952	es_PE	Y	Y	-1,234.61	-1,234.61	N
14953	es_PE	Y	N	-1,234.61	-1234.61	Y
14954	es_PE	Y	Y	-S/.1.23461E3	-S/.1.23461E3	N
14955	es_PE	Y	N	-S/.1.23461E3	-S/.1.23461E3	N
14956	es_PE	Y	Y	-S/.12,345,678.9	-S/.12,345,678.9	N
14957	es_PE	Y	N	-S/.12,345,678.9	-S/.12,345,678.9	N
14958	es_PE	N	N	-S/.12,345,678.9	-12345678.9	Y
14959	es_PE	N	Y	-S/.12,345,678.9	-12345678.9	Y
14960	es_PE	Y	Y	-12,345,678.9	-12,345,678.9	N
14961	es_PE	Y	N	-12,345,678.9	-12,345,678.9	N
14962	es_PE	N	N	-12,345,678.9	-12345678.9	Y
14963	es_PE	N	Y	-12,345,678.9	-12,345,678.9	N
14964	es_PE	Y	Y	-S/.12,345,678.900	-S/.12,345,678.900	N
14965	es_PE	Y	N	-S/.12,345,678.900	-S/.12,345,678.900	N
14966	es_PE	N	N	-S/.12,345,678.900	-12345678.9	Y
14967	es_PE	N	Y	-S/.12,345,678.900	-12345678.9	Y
14968	es_PE	Y	Y	-12,345,678.900	-12,345,678.900	N
14969	es_PE	Y	N	-12,345,678.900	-12,345,678.900	N
14970	es_PE	N	N	-12,345,678.900	-12345678.9	Y
14971	es_PE	N	Y	-12,345,678.900	-12,345,678.900	N
14972	es_PE	Y	Y	-S/.12,345,678.90	-12345678.9	Y
14973	es_PE	Y	Y	-S/.12345678.90	-12345678.9	Y
14974	es_PE	Y	Y	-PEN12,345,678.90	-12345678.9	Y
14975	es_PE	Y	Y	-PEN12345678.90	-12345678.9	Y
14976	es_PE	Y	Y	-PEN12345678.90S	-PEN12345678.90S	N
14977	es_PE	Y	Y	-12,345,678.90	-12,345,678.90	N
14978	es_PE	Y	N	-12,345,678.90	-12345678.9	Y
14979	es_PE	Y	Y	-S/.1.23456789E7	-S/.1.23456789E7	N
14980	es_PE	Y	N	-S/.1.23456789E7	-S/.1.23456789E7	N
14981	es_PR	Y	Y	$0.00	0	Y
14982	es_PR	Y	Y	USD0.00	0	Y
14983	es_PR	Y	Y	USD0.00S	USD0.00S	N
14984	es_PR	Y	Y	0.00	0.00	N
14985	es_PR	Y	N	0.00	0	Y
14986	es_PR	Y	Y	0E0	0E0	N
14987	es_PR	Y	N	0E0	0E0	N
14988	es_PR	Y	Y	$0E0	$0E0	N
14989	es_PR	Y	N	$0E0	$0E0	N
14990	es_PR	Y	Y	$0.1	$0.1	N
14991	es_PR	Y	N	$0.1	$0.1	N
14992	es_PR	N	N	$0.1	0.1	Y
14993	es_PR	N	Y	$0.1	0.1	Y
14994	es_PR	Y	Y	0.1	0.1	N
14995	es_PR	Y	N	0.1	0.1	N
14996	es_PR	N	N	0.1	0.1	Y
14997	es_PR	N	Y	0.1	0.1	N
14998	es_PR	Y	Y	$0.100	$0.100	N
14999	es_PR	Y	N	$0.100	$0.100	N
15000	es_PR	N	N	$0.100	0.1	Y
15001	es_PR	N	Y	$0.100	0.1	Y
15002	es_PR	Y	Y	0.100	0.100	N
15003	es_PR	Y	N	0.100	0.100	N
15004	es_PR	N	N	0.100	0.1	Y
15005	es_PR	N	Y	0.100	0.100	N
15006	es_PR	Y	Y	$0.10	0.1	Y
15007	es_PR	Y	Y	USD0.10	0.1	Y
15008	es_PR	Y	Y	USD0.10S	USD0.10S	N
15009	es_PR	Y	Y	0.10	0.10	N
15010	es_PR	Y	N	0.10	0.1	Y
15011	es_PR	Y	Y	1E-1	1E-1	N
15012	es_PR	Y	N	1E-1	1E-1	N
15013	es_PR	Y	Y	$1E-1	$1E-1	N
15014	es_PR	Y	N	$1E-1	$1E-1	N
15015	es_PR	Y	Y	$0.0	$0.0	N
15016	es_PR	Y	N	$0.0	$0.0	N
15017	es_PR	N	N	$0.0	0	Y
15018	es_PR	N	Y	$0.0	0	Y
15019	es_PR	Y	Y	0.0	0.0	N
15020	es_PR	Y	N	0.0	0.0	N
15021	es_PR	N	N	0.0	0	Y
15022	es_PR	N	Y	0.0	0.0	N
15023	es_PR	Y	Y	$0.010	$0.010	N
15024	es_PR	Y	N	$0.010	$0.010	N
15025	es_PR	N	N	$0.010	0.01	Y
15026	es_PR	N	Y	$0.010	0.01	Y
15027	es_PR	Y	Y	0.010	0.010	N
15028	es_PR	Y	N	0.010	0.010	N
15029	es_PR	N	N	0.010	0.01	Y
15030	es_PR	N	Y	0.010	0.010	N
15031	es_PR	Y	Y	$0.01	0.01	Y
15032	es_PR	Y	Y	USD0.01	0.01	Y
15033	es_PR	Y	Y	USD0.01S	USD0.01S	N
15034	es_PR	Y	Y	0.01	0.01	N
15035	es_PR	Y	N	0.01	0.01	Y
15036	es_PR	Y	Y	1E-2	1E-2	N
15037	es_PR	Y	N	1E-2	1E-2	N
15038	es_PR	Y	Y	$1E-2	$1E-2	N
15039	es_PR	Y	N	$1E-2	$1E-2	N
15040	es_PR	Y	Y	$1,000.00	1000	Y
15041	es_PR	Y	Y	$1000.00	1000	Y
15042	es_PR	Y	Y	USD1,000.00	1000	Y
15043	es_PR	Y	Y	USD1000.00	1000	Y
15044	es_PR	Y	Y	USD1000.00S	USD1000.00S	N
15045	es_PR	Y	Y	1,000.00	1,000.00	N
15046	es_PR	Y	N	1,000.00	1000	Y
15047	es_PR	Y	Y	1E3	1E3	N
15048	es_PR	Y	N	1E3	1E3	N
15049	es_PR	Y	Y	$1E3	$1E3	N
15050	es_PR	Y	N	$1E3	$1E3	N
15051	es_PR	Y	Y	$1,234.6	$1,234.6	N
15052	es_PR	Y	N	$1,234.6	$1,234.6	N
15053	es_PR	N	N	$1,234.6	1234.6	Y
15054	es_PR	N	Y	$1,234.6	1234.6	Y
15055	es_PR	Y	Y	1,234.6	1,234.6	N
15056	es_PR	Y	N	1,234.6	1,234.6	N
15057	es_PR	N	N	1,234.6	1234.6	Y
15058	es_PR	N	Y	1,234.6	1,234.6	N
15059	es_PR	Y	Y	$1,234.610	$1,234.610	N
15060	es_PR	Y	N	$1,234.610	$1,234.610	N
15061	es_PR	N	N	$1,234.610	1234.61	Y
15062	es_PR	N	Y	$1,234.610	1234.61	Y
15063	es_PR	Y	Y	1,234.610	1,234.610	N
15064	es_PR	Y	N	1,234.610	1,234.610	N
15065	es_PR	N	N	1,234.610	1234.61	Y
15066	es_PR	N	Y	1,234.610	1,234.610	N
15067	es_PR	Y	Y	$1,234.61	1234.61	Y
15068	es_PR	Y	Y	$1234.61	1234.61	Y
15069	es_PR	Y	Y	USD1,234.61	1234.61	Y
15070	es_PR	Y	Y	USD1234.61	1234.61	Y
15071	es_PR	Y	Y	USD1234.61S	USD1234.61S	N
15072	es_PR	Y	Y	1,234.61	1,234.61	N
15073	es_PR	Y	N	1,234.61	1234.61	Y
15074	es_PR	Y	Y	1.23461E3	1.23461E3	N
15075	es_PR	Y	N	1.23461E3	1.23461E3	N
15076	es_PR	Y	Y	$1.23461E3	$1.23461E3	N
15077	es_PR	Y	N	$1.23461E3	$1.23461E3	N
15078	es_PR	Y	Y	$12,345,678.9	$12,345,678.9	N
15079	es_PR	Y	N	$12,345,678.9	$12,345,678.9	N
15080	es_PR	N	N	$12,345,678.9	12345678.9	Y
15081	es_PR	N	Y	$12,345,678.9	12345678.9	Y
15082	es_PR	Y	Y	12,345,678.9	12,345,678.9	N
15083	es_PR	Y	N	12,345,678.9	12,345,678.9	N
15084	es_PR	N	N	12,345,678.9	12345678.9	Y
15085	es_PR	N	Y	12,345,678.9	12,345,678.9	N
15086	es_PR	Y	Y	$12,345,678.900	$12,345,678.900	N
15087	es_PR	Y	N	$12,345,678.900	$12,345,678.900	N
15088	es_PR	N	N	$12,345,678.900	12345678.9	Y
15089	es_PR	N	Y	$12,345,678.900	12345678.9	Y
15090	es_PR	Y	Y	12,345,678.900	12,345,678.900	N
15091	es_PR	Y	N	12,345,678.900	12,345,678.900	N
15092	es_PR	N	N	12,345,678.900	12345678.9	Y
15093	es_PR	N	Y	12,345,678.900	12,345,678.900	N
15094	es_PR	Y	Y	$12,345,678.90	12345678.9	Y
15095	es_PR	Y	Y	$12345678.90	12345678.9	Y
15096	es_PR	Y	Y	USD12,345,678.90	12345678.9	Y
15097	es_PR	Y	Y	USD12345678.90	12345678.9	Y
15098	es_PR	Y	Y	USD12345678.90S	USD12345678.90S	N
15099	es_PR	Y	Y	12,345,678.90	12,345,678.90	N
15100	es_PR	Y	N	12,345,678.90	12345678.9	Y
15101	es_PR	Y	Y	1.23456789E7	1.23456789E7	N
15102	es_PR	Y	N	1.23456789E7	1.23456789E7	N
15103	es_PR	Y	Y	$1.23456789E7	$1.23456789E7	N
15104	es_PR	Y	N	$1.23456789E7	$1.23456789E7	N
15105	es_PR	Y	Y	-$0.1	-$0.1	N
15106	es_PR	Y	N	-$0.1	-$0.1	N
15107	es_PR	N	N	-$0.1	-0.1	Y
15108	es_PR	N	Y	-$0.1	-0.1	Y
15109	es_PR	Y	Y	-0.1	-0.1	N
15110	es_PR	Y	N	-0.1	-0.1	N
15111	es_PR	N	N	-0.1	-0.1	Y
15112	es_PR	N	Y	-0.1	-0.1	N
15113	es_PR	Y	Y	-$0.100	-$0.100	N
15114	es_PR	Y	N	-$0.100	-$0.100	N
15115	es_PR	N	N	-$0.100	-0.1	Y
15116	es_PR	N	Y	-$0.100	-0.1	Y
15117	es_PR	Y	Y	-0.100	-0.100	N
15118	es_PR	Y	N	-0.100	-0.100	N
15119	es_PR	N	N	-0.100	-0.1	Y
15120	es_PR	N	Y	-0.100	-0.100	N
15121	es_PR	Y	Y	-$0.10	-0.1	Y
15122	es_PR	Y	Y	-USD0.10	-0.1	Y
15123	es_PR	Y	Y	-USD0.10S	-USD0.10S	N
15124	es_PR	Y	Y	-0.10	-0.10	N
15125	es_PR	Y	N	-0.10	-0.1	Y
15126	es_PR	Y	Y	-$1E-1	-$1E-1	N
15127	es_PR	Y	N	-$1E-1	-$1E-1	N
15128	es_PR	Y	Y	-$0.0	-$0.0	N
15129	es_PR	Y	N	-$0.0	-$0.0	N
15130	es_PR	N	N	-$0.0	-0	Y
15131	es_PR	N	Y	-$0.0	-0	Y
15132	es_PR	Y	Y	-0.0	-0.0	N
15133	es_PR	Y	N	-0.0	-0.0	N
15134	es_PR	N	N	-0.0	-0	Y
15135	es_PR	N	Y	-0.0	-0.0	N
15136	es_PR	Y	Y	-$0.010	-$0.010	N
15137	es_PR	Y	N	-$0.010	-$0.010	N
15138	es_PR	N	N	-$0.010	-0.01	Y
15139	es_PR	N	Y	-$0.010	-0.01	Y
15140	es_PR	Y	Y	-0.010	-0.010	N
15141	es_PR	Y	N	-0.010	-0.010	N
15142	es_PR	N	N	-0.010	-0.01	Y
15143	es_PR	N	Y	-0.010	-0.010	N
15144	es_PR	Y	Y	-$0.01	-0.01	Y
15145	es_PR	Y	Y	-USD0.01	-0.01	Y
15146	es_PR	Y	Y	-USD0.01S	-USD0.01S	N
15147	es_PR	Y	Y	-0.01	-0.01	N
15148	es_PR	Y	N	-0.01	-0.01	Y
15149	es_PR	Y	Y	-$1E-2	-$1E-2	N
15150	es_PR	Y	N	-$1E-2	-$1E-2	N
15151	es_PR	Y	Y	-$1,000.00	-1000	Y
15152	es_PR	Y	Y	-$1000.00	-1000	Y
15153	es_PR	Y	Y	-USD1,000.00	-1000	Y
15154	es_PR	Y	Y	-USD1000.00	-1000	Y
15155	es_PR	Y	Y	-USD1000.00S	-USD1000.00S	N
15156	es_PR	Y	Y	-1,000.00	-1,000.00	N
15157	es_PR	Y	N	-1,000.00	-1000	Y
15158	es_PR	Y	Y	-$1E3	-$1E3	N
15159	es_PR	Y	N	-$1E3	-$1E3	N
15160	es_PR	Y	Y	-$1,234.6	-$1,234.6	N
15161	es_PR	Y	N	-$1,234.6	-$1,234.6	N
15162	es_PR	N	N	-$1,234.6	-1234.6	Y
15163	es_PR	N	Y	-$1,234.6	-1234.6	Y
15164	es_PR	Y	Y	-1,234.6	-1,234.6	N
15165	es_PR	Y	N	-1,234.6	-1,234.6	N
15166	es_PR	N	N	-1,234.6	-1234.6	Y
15167	es_PR	N	Y	-1,234.6	-1,234.6	N
15168	es_PR	Y	Y	-$1,234.610	-$1,234.610	N
15169	es_PR	Y	N	-$1,234.610	-$1,234.610	N
15170	es_PR	N	N	-$1,234.610	-1234.61	Y
15171	es_PR	N	Y	-$1,234.610	-1234.61	Y
15172	es_PR	Y	Y	-1,234.610	-1,234.610	N
15173	es_PR	Y	N	-1,234.610	-1,234.610	N
15174	es_PR	N	N	-1,234.610	-1234.61	Y
15175	es_PR	N	Y	-1,234.610	-1,234.610	N
15176	es_PR	Y	Y	-$1,234.61	-1234.61	Y
15177	es_PR	Y	Y	-$1234.61	-1234.61	Y
15178	es_PR	Y	Y	-USD1,234.61	-1234.61	Y
15179	es_PR	Y	Y	-USD1234.61	-1234.61	Y
15180	es_PR	Y	Y	-USD1234.61S	-USD1234.61S	N
15181	es_PR	Y	Y	-1,234.61	-1,234.61	N
15182	es_PR	Y	N	-1,234.61	-1234.61	Y
15183	es_PR	Y	Y	-$1.23461E3	-$1.23461E3	N
15184	es_PR	Y	N	-$1.23461E3	-$1.23461E3	N
15185	es_PR	Y	Y	-$12,345,678.9	-$12,345,678.9	N
15186	es_PR	Y	N	-$12,345,678.9	-$12,345,678.9	N
15187	es_PR	N	N	-$12,345,678.9	-12345678.9	Y
15188	es_PR	N	Y	-$12,345,678.9	-12345678.9	Y
15189	es_PR	Y	Y	-12,345,678.9	-12,345,678.9	N
15190	es_PR	Y	N	-12,345,678.9	-12,345,678.9	N
15191	es_PR	N	N	-12,345,678.9	-12345678.9	Y
15192	es_PR	N	Y	-12,345,678.9	-12,345,678.9	N
15193	es_PR	Y	Y	-$12,345,678.900	-$12,345,678.900	N
15194	es_PR	Y	N	-$12,345,678.900	-$12,345,678.900	N
15195	es_PR	N	N	-$12,345,678.900	-12345678.9	Y
15196	es_PR	N	Y	-$12,345,678.900	-12345678.9	Y
15197	es_PR	Y	Y	-12,345,678.900	-12,345,678.900	N
15198	es_PR	Y	N	-12,345,678.900	-12,345,678.900	N
15199	es_PR	N	N	-12,345,678.900	-12345678.9	Y
